date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:51:51	93610/93610	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2020:30:59%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_grid_xsmall.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_grid_xsmall.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:52	94302/94302	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2018:14:44%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_grid_small.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_grid_small.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:52	93688/93688	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:35:29%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_grid_medium.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_grid_medium.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:53	93975/93975	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2019:47:39%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_grid_large.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_grid_large.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:53	93896/93896	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2018:04:48%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_grid_xlarge.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_grid_xlarge.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:54	108820/108820	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2021:39:31%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_grid_examples.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_grid_examples.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:54	88717/88717	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2018:38:52%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_templates.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_templates.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:55	100018/100018	---MCZ	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2021:51:52%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_exam.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_exam.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:55	93257/93257	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2020:00:40%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_ref_js_alert.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_ref_js_alert.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:56	94168/94168	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2018:59:24%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_ref_js_button.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_ref_js_button.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:56	99816/99816	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2020:30:59%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_ref_js_carousel.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_ref_js_carousel.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:57	93248/93248	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2018:58:47%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_ref_js_collapse.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_ref_js_collapse.html	(from https://www.w3schools.com/bootstrap4/default.asp)
22:51:57	93749/93749	---M-Z	200	added ('OK')	text/html	date:Mon,%2006%20Mar%202023%2018:34:49%20GMT	https://www.w3schools.com/bootstrap4/bootstrap_ref_js_dropdown.asp	D:/bootstrap-docs/bootstratp4/www.w3schools.com/bootstrap4/bootstrap_ref_js_dropdown.html	(from https://www.w3schools.com/bootstrap4/default.asp)
